258.0,47.0,282.0,47.0,282.0,247.0,258.0,247.0,篡修大越史記全書凣例
227.0,63.0,252.0,63.0,252.0,428.0,227.0,428.0,一是書之作本黎文休潘孚先大越史記二書
197.0,61.0,223.0,61.0,223.0,426.0,197.0,426.0,參以北史野史傳至諸本及所傳授見聞考技
168.0,61.0,192.0,61.0,192.0,424.0,168.0,424.0,編輯爲之其記始於吳王者王我越人當南北
138.0,61.0,165.0,61.0,165.0,426.0,138.0,426.0,分争之時䏻󰈫亂興󰘊以繼䧺王趙武之統故
112.0,61.0,136.0,61.0,136.0,81.0,112.0,81.0,也
121.0,83.0,136.0,83.0,136.0,321.0,121.0,321.0,今依武瓊所󰖠著本紀全書水
108.0,82.0,120.0,82.0,120.0,303.0,108.0,303.0,自丁先皇以明其大一統也
79.0,46.0,105.0,46.0,105.0,425.0,79.0,425.0,一歷代帝王在位久近前帝前王於某年創業以
48.0,58.0,74.0,58.0,74.0,425.0,48.0,425.0,是年爲在位之首年至某年崩薨禪讓或弑後
17.0,59.0,44.0,59.0,44.0,423.0,17.0,423.0,帝後王即位改元則是年猶爲前帝前王在位
