247.0,56.0,273.0,56.0,273.0,430.0,247.0,430.0,結之以仁照臨之以智範圍之以信其脩齊治
218.0,57.0,242.0,57.0,242.0,428.0,218.0,428.0,平之道則𭁈唐󰔄三代而比隆于以衍億載綿
187.0,56.0,211.0,56.0,211.0,327.0,187.0,327.0,洪之業其積累固非一日矣方今
159.0,39.0,183.0,39.0,183.0,139.0,159.0,139.0,皇上陛下恢
128.0,39.0,152.0,39.0,152.0,226.0,128.0,226.0,太祖髙皇帝之洪圖備
97.0,39.0,122.0,39.0,122.0,426.0,97.0,426.0,太祖髙皇帝之良法特命臣𢮪𧻗鑑通考總論盖
66.0,57.0,91.0,57.0,91.0,426.0,66.0,426.0,以扶天地綱常之道明帝王治亂之原𭁈夫述
37.0,38.0,63.0,38.0,63.0,425.0,37.0,425.0,太祖髙皇帝創業之艱難使天下後世誦念而不
12.0,54.0,32.0,54.0,32.0,95.0,12.0,95.0,忘焉
8.0,116.0,31.0,116.0,31.0,158.0,8.0,158.0,伏願
