246.0,57.0,268.0,57.0,268.0,428.0,246.0,428.0,之末年其或崩薨禪讓在某年之春夏則是年
215.0,56.0,239.0,56.0,239.0,428.0,215.0,428.0,爲後帝後王在位之首年而春夏之月爲前帝
186.0,57.0,209.0,57.0,209.0,427.0,186.0,427.0,前王之奇零月如崩薨禪讓在嵗終逆數在位
155.0,57.0,180.0,57.0,180.0,428.0,155.0,428.0,之年猶有不盡之月亦爲奇零月至若楊日禮
126.0,55.0,152.0,55.0,152.0,425.0,126.0,425.0,僣位雖已逾年然陳家曆數猶相接故以前年
96.0,56.0,117.0,56.0,117.0,306.0,96.0,306.0,属裕宗後年属藝宗而通計焉
108.0,309.0,121.0,309.0,121.0,347.0,108.0,347.0,附録
93.0,309.0,107.0,309.0,107.0,348.0,93.0,348.0,日禮
65.0,42.0,88.0,42.0,88.0,427.0,65.0,427.0,一涇陽王爲大越始封之王與帝宜同時故紀元
38.0,52.0,59.0,52.0,59.0,182.0,38.0,182.0,與帝宜初年同
7.0,41.0,32.0,41.0,32.0,427.0,7.0,427.0,一外紀所載本之野史其甚恠𧩙者?之不録䧺
