254.0,51.0,277.0,51.0,277.0,134.0,254.0,134.0,卷之八
225.0,109.0,249.0,109.0,249.0,158.0,225.0,158.0,廢帝
237.0,161.0,249.0,161.0,249.0,236.0,237.0,236.0,在位十二年
224.0,161.0,236.0,161.0,236.0,225.0,224.0,225.0,紀元者一
199.0,131.0,221.0,131.0,221.0,220.0,199.0,220.0,昌符凣十二
167.0,111.0,190.0,111.0,190.0,198.0,167.0,198.0,順宗皇帝
179.0,199.0,193.0,199.0,193.0,271.0,179.0,271.0,在位九年
165.0,201.0,178.0,201.0,178.0,263.0,165.0,263.0,紀元者一
139.0,129.0,162.0,129.0,162.0,209.0,139.0,209.0,光泰凣九
111.0,108.0,133.0,108.0,133.0,152.0,111.0,152.0,少帝
120.0,155.0,133.0,155.0,133.0,229.0,120.0,229.0,在位二年
108.0,157.0,119.0,157.0,119.0,222.0,108.0,222.0,紀元者一
80.0,127.0,104.0,127.0,104.0,203.0,80.0,203.0,###
47.0,143.0,74.0,143.0,74.0,234.0,47.0,234.0,###
63.0,235.0,76.0,235.0,76.0,268.0,63.0,268.0,###
50.0,238.0,62.0,238.0,62.0,269.0,50.0,269.0,###
50.0,287.0,75.0,287.0,75.0,349.0,50.0,349.0,###
62.0,351.0,77.0,351.0,77.0,417.0,62.0,417.0,###
48.0,351.0,61.0,351.0,61.0,415.0,48.0,415.0,###
22.0,51.0,45.0,51.0,45.0,133.0,22.0,133.0,###
