246.0,63.0,272.0,63.0,272.0,425.0,246.0,425.0,昭文舘秀林局鄧鳴謙作詠史詩集亦可謂䏻
217.0,62.0,240.0,62.0,240.0,426.0,217.0,426.0,求諷詠於詩而考見其得失矣由是而觀編集
187.0,64.0,211.0,64.0,211.0,425.0,187.0,425.0,國史者屢至再四但未刊板頒布致傳録錯繆
155.0,63.0,181.0,63.0,181.0,424.0,155.0,424.0,不䏻無亥豕魚魯之失若不委之板正何以洗
129.0,62.0,154.0,62.0,154.0,224.0,129.0,224.0,相沿之故習㢤欽惟
99.0,41.0,122.0,41.0,122.0,325.0,99.0,325.0,皇上陛下嗣守丕基率循大卞日與
69.0,62.0,91.0,62.0,91.0,264.0,69.0,264.0,大元帥掌國政尙師西王
67.0,300.0,93.0,300.0,93.0,426.0,67.0,426.0,整飭紀綱作興
40.0,62.0,63.0,62.0,63.0,144.0,40.0,144.0,文教專委
11.0,62.0,35.0,62.0,35.0,423.0,11.0,423.0,欽差節制各處水步諸營兼總政柄太尉宜國
