243.0,41.0,270.0,41.0,270.0,143.0,243.0,143.0,卷之十六
213.0,101.0,238.0,101.0,238.0,213.0,213.0,213.0,莊宗裕?帝
225.0,215.0,240.0,215.0,240.0,307.0,225.0,307.0,在位十六年
211.0,217.0,224.0,217.0,224.0,284.0,211.0,284.0,紀元者一
184.0,127.0,207.0,127.0,207.0,221.0,184.0,221.0,元和凣十六
153.0,138.0,177.0,138.0,177.0,222.0,153.0,222.0,附莫登瀛
167.0,223.0,179.0,223.0,179.0,248.0,167.0,248.0,大正
151.0,225.0,166.0,225.0,166.0,254.0,151.0,254.0,八年
152.0,262.0,179.0,262.0,179.0,308.0,152.0,308.0,福海
164.0,309.0,179.0,309.0,179.0,344.0,164.0,344.0,廣和
150.0,311.0,163.0,311.0,163.0,350.0,150.0,350.0,六年
153.0,354.0,177.0,354.0,177.0,395.0,153.0,395.0,福源
166.0,396.0,179.0,396.0,179.0,437.0,166.0,437.0,永定一年
151.0,396.0,165.0,396.0,165.0,438.0,151.0,438.0,景曆一年
123.0,101.0,147.0,101.0,147.0,213.0,123.0,213.0,###
135.0,214.0,149.0,214.0,149.0,293.0,135.0,293.0,###
121.0,216.0,134.0,216.0,134.0,284.0,121.0,284.0,###
93.0,125.0,118.0,125.0,118.0,203.0,93.0,203.0,###
62.0,137.0,85.0,137.0,85.0,232.0,62.0,232.0,###
74.0,235.0,88.0,235.0,88.0,317.0,74.0,317.0,###
61.0,236.0,73.0,236.0,73.0,317.0,61.0,317.0,###
33.0,103.0,57.0,103.0,57.0,216.0,33.0,216.0,###
45.0,217.0,57.0,217.0,57.0,303.0,45.0,303.0,###
30.0,220.0,44.0,220.0,44.0,288.0,30.0,288.0,###
5.0,126.0,30.0,126.0,30.0,204.0,5.0,204.0,###
7.0,250.0,29.0,250.0,29.0,346.0,7.0,346.0,###
