243.0,18.0,268.0,18.0,268.0,402.0,243.0,402.0,志遣兵守險劉方擊走之師度闍黎江林唈兵乘
213.0,17.0,237.0,17.0,237.0,403.0,213.0,403.0,巨象四靣而至方戰不利乃多掘小坑草襨其上
183.0,16.0,207.0,16.0,207.0,405.0,183.0,405.0,以兵挑之既戰佯比林邑人逐之象多陷坑顛躓
155.0,14.0,178.0,14.0,178.0,402.0,155.0,402.0,轉將驚駭軍遂乱方以弩射象却走躁其陣因以
124.0,16.0,148.0,16.0,148.0,404.0,124.0,404.0,銳師繼之林邑大敗俘馘萬計方進追之屢戰皆
96.0,15.0,121.0,15.0,121.0,404.0,96.0,404.0,捷過馬援銅柱南八日至其國都夏四月梵志棄
66.0,13.0,91.0,13.0,91.0,359.0,66.0,359.0,城走入海方入城獲廟主十八皆鑄金為之
75.0,363.0,88.0,363.0,88.0,402.0,75.0,402.0,有國
63.0,362.0,74.0,362.0,74.0,399.0,63.0,399.0,十八
51.0,15.0,63.0,15.0,63.0,34.0,51.0,34.0,葉
39.0,16.0,50.0,16.0,50.0,34.0,39.0,34.0,也
37.0,36.0,61.0,36.0,61.0,402.0,37.0,402.0,刻石紀功而還士卒腫足死者十四五方亦得
9.0,15.0,33.0,15.0,33.0,98.0,9.0,98.0,疾死于道
