241.0,41.0,270.0,41.0,270.0,430.0,241.0,430.0,賈人爲兵使校屠雎將樓船之士使史祿𮢶渠運
211.0,41.0,240.0,41.0,240.0,322.0,211.0,322.0,糧深入嶺南略取陸糧地置桂林今
223.0,324.0,239.0,324.0,239.0,409.0,223.0,409.0,廣西明貴
207.0,324.0,222.0,324.0,222.0,408.0,207.0,408.0,縣是也南
211.0,410.0,232.0,410.0,232.0,430.0,211.0,430.0,海
187.0,39.0,210.0,39.0,210.0,58.0,187.0,58.0,即
197.0,61.0,210.0,61.0,210.0,99.0,197.0,99.0,今廣
184.0,59.0,196.0,59.0,196.0,99.0,184.0,99.0,東象
186.0,100.0,207.0,100.0,207.0,142.0,186.0,142.0,郡即
196.0,144.0,209.0,144.0,209.0,179.0,196.0,179.0,南安
184.0,144.0,195.0,144.0,195.0,163.0,184.0,163.0,以
179.0,182.0,206.0,182.0,206.0,427.0,179.0,427.0,任囂爲南海尉趙佗爲龍川令
156.0,39.0,179.0,39.0,179.0,60.0,156.0,60.0,竜
168.0,62.0,180.0,62.0,180.0,117.0,168.0,117.0,川南海
152.0,63.0,167.0,63.0,167.0,116.0,152.0,116.0,属縣領
151.0,120.0,176.0,120.0,176.0,428.0,151.0,428.0,謫徒兵五十萬人戍五嶺囂佗因謀侵
127.0,39.0,147.0,39.0,147.0,75.0,127.0,75.0,我贅
134.0,77.0,150.0,77.0,150.0,423.0,134.0,423.0,壻男無財聘以身自質於妻家曰贅壻如人
119.0,77.0,133.0,77.0,133.0,426.0,119.0,426.0,身之肬贅是餘剩之物陸梁地嶺南人多處
106.0,40.0,118.0,40.0,118.0,153.0,106.0,153.0,山陸間其性強
93.0,38.0,105.0,38.0,105.0,156.0,93.0,156.0,梁故曰陸梁辛
65.0,38.0,87.0,38.0,87.0,158.0,65.0,158.0,卯四十八年秦
75.0,159.0,89.0,159.0,89.0,236.0,75.0,236.0,始皇三十
63.0,160.0,74.0,160.0,74.0,213.0,63.0,213.0,七年冬
61.0,239.0,85.0,239.0,85.0,425.0,61.0,425.0,十月秦始皇崩于沙丘
31.0,36.0,59.0,36.0,59.0,423.0,31.0,423.0,任囂趙佗帥師來侵佗駐軍北江僊遊山與王戰
3.0,35.0,30.0,35.0,30.0,425.0,3.0,425.0,王以靈弩射之佗敗走時囂將舟師在小江即都
