263.0,45.0,286.0,45.0,286.0,166.0,263.0,166.0,丁亥二十一年
276.0,168.0,290.0,168.0,290.0,225.0,276.0,225.0,漢建安
262.0,168.0,275.0,168.0,275.0,227.0,262.0,227.0,十二年
261.0,228.0,285.0,228.0,285.0,434.0,261.0,434.0,漢袁徽遺尙書令荀彧書
233.0,46.0,255.0,46.0,255.0,434.0,233.0,434.0,曰交州士府君既學問優博又達於從政處大亂
202.0,46.0,227.0,46.0,227.0,435.0,202.0,435.0,之中保全一郡二十餘年彊場無事民不失業羈
173.0,44.0,195.0,44.0,195.0,433.0,173.0,433.0,旅之徒皆蒙其慶雖竇融保河西曷以加之官事
143.0,43.0,166.0,43.0,166.0,436.0,143.0,436.0,少閑輙玩書傳春秋左氏傳凣簡籍無徵輙以咨
112.0,43.0,134.0,43.0,134.0,434.0,112.0,434.0,問即傳諸疑皆有師説意思詳密又尙書古今大
81.0,42.0,105.0,42.0,105.0,436.0,81.0,436.0,義詳備兄弟並爲列郡雄長一州偏在萬里威尊
50.0,43.0,74.0,43.0,74.0,436.0,50.0,436.0,無上出入鳴鍾磬備具威儀笳皷箫吹車騎满道
20.0,44.0,45.0,44.0,45.0,437.0,20.0,437.0,胡人夾轂焚香者常有數十妻妾居輜軿子弟從
