242.0,50.0,263.0,50.0,263.0,169.0,242.0,169.0,戊午二十五年
252.0,171.0,266.0,171.0,266.0,227.0,252.0,227.0,漢髙后
239.0,169.0,251.0,169.0,251.0,203.0,239.0,203.0,五年
237.0,229.0,262.0,229.0,262.0,432.0,237.0,432.0,春帝即皇帝位𭛁兵功長
211.0,51.0,235.0,51.0,235.0,169.0,211.0,169.0,沙敗數郡而還
181.0,50.0,204.0,50.0,204.0,169.0,181.0,169.0,庚申二十七年
194.0,171.0,207.0,171.0,207.0,229.0,194.0,229.0,漢髙后
180.0,171.0,193.0,171.0,193.0,212.0,180.0,212.0,七年
181.0,232.0,203.0,232.0,203.0,313.0,181.0,313.0,漢使隆慮
193.0,313.0,206.0,313.0,206.0,347.0,193.0,347.0,音林
180.0,313.0,192.0,313.0,192.0,332.0,180.0,332.0,閭
180.0,351.0,203.0,351.0,203.0,432.0,180.0,432.0,侯周竃擊
151.0,48.0,176.0,48.0,176.0,431.0,151.0,431.0,南越以報長沙之役會暑濕大𤶣遂󰰾兵帝因此
123.0,51.0,145.0,51.0,145.0,289.0,123.0,289.0,以兵威敗物招撫閩越西甌貉
132.0,294.0,146.0,294.0,146.0,344.0,132.0,344.0,即交跐
120.0,293.0,131.0,293.0,131.0,331.0,120.0,331.0,九真
118.0,346.0,144.0,346.0,144.0,432.0,118.0,432.0,皆從属焉
92.0,49.0,117.0,49.0,117.0,350.0,92.0,350.0,東西萬餘里御黃屋左纛稱制𭁈漢並
64.0,49.0,88.0,49.0,88.0,171.0,64.0,171.0,辛酉二十八年
75.0,173.0,88.0,173.0,88.0,226.0,75.0,226.0,漢髙后
61.0,172.0,74.0,172.0,74.0,209.0,61.0,209.0,八年
59.0,228.0,85.0,228.0,85.0,429.0,59.0,429.0,秋七月髙后崩諸大臣迎
34.0,50.0,58.0,50.0,58.0,212.0,34.0,212.0,立代王恒是爲文帝
8.0,50.0,29.0,50.0,29.0,169.0,8.0,169.0,壬戌二十九年
18.0,172.0,31.0,172.0,31.0,228.0,18.0,228.0,漢文帝
4.0,171.0,17.0,171.0,17.0,228.0,4.0,228.0,恒元年
5.0,230.0,26.0,230.0,26.0,426.0,5.0,426.0,漢帝爲帝親塚在真定者
