256.0,46.0,276.0,46.0,276.0,144.0,256.0,144.0,丙午十三年
266.0,146.0,279.0,146.0,279.0,203.0,266.0,203.0,漢髙帝
252.0,144.0,265.0,144.0,265.0,204.0,252.0,204.0,十二年
253.0,205.0,277.0,205.0,277.0,333.0,253.0,333.0,夏四月漢帝崩
226.0,45.0,248.0,45.0,248.0,144.0,226.0,144.0,庚戌十七年
238.0,145.0,250.0,145.0,250.0,203.0,238.0,203.0,漢惠帝
223.0,145.0,237.0,145.0,237.0,204.0,223.0,204.0,盈四年
225.0,205.0,248.0,205.0,248.0,366.0,225.0,366.0,夏漢立原廟于渭北
198.0,44.0,219.0,44.0,219.0,144.0,198.0,144.0,癸丑二十年
209.0,146.0,222.0,146.0,222.0,202.0,209.0,202.0,漢惠帝
195.0,145.0,208.0,145.0,208.0,185.0,195.0,185.0,七年
194.0,203.0,218.0,203.0,218.0,429.0,194.0,429.0,春正月朔日食夏五月日
167.0,44.0,191.0,44.0,191.0,231.0,167.0,231.0,食既秋八月漢帝崩
137.0,44.0,160.0,44.0,160.0,165.0,137.0,165.0,乙卯二十二年
151.0,167.0,164.0,167.0,164.0,241.0,151.0,241.0,漢髙后吕
136.0,167.0,150.0,167.0,150.0,224.0,136.0,224.0,雉二年
136.0,245.0,160.0,245.0,160.0,373.0,136.0,373.0,复六月晦日食
109.0,45.0,131.0,45.0,131.0,165.0,109.0,165.0,丁巳二十四年
121.0,167.0,134.0,167.0,134.0,221.0,121.0,221.0,漢髙后
107.0,167.0,120.0,167.0,120.0,206.0,107.0,206.0,漢禁
108.0,225.0,131.0,225.0,131.0,427.0,108.0,427.0,南越關市鉄噐帝曰髙帝
76.0,44.0,102.0,44.0,102.0,430.0,76.0,430.0,立我通使共噐物四年今髙后聽讒臣别異漢越
47.0,46.0,72.0,46.0,72.0,429.0,47.0,429.0,噐物此必長沙王計欲倚漢威德圖我國而併王
18.0,46.0,43.0,46.0,43.0,144.0,18.0,144.0,之自爲功也
