261.0,48.0,283.0,48.0,283.0,166.0,261.0,166.0,壬戌三十二年
271.0,171.0,285.0,171.0,285.0,267.0,271.0,267.0,隋文帝楊堅
256.0,170.0,270.0,170.0,270.0,251.0,256.0,251.0,仁壽元年
259.0,271.0,280.0,271.0,280.0,435.0,259.0,435.0,帝遣其兄子代權㨿
230.0,44.0,253.0,44.0,253.0,291.0,230.0,291.0,龍編城別帥李普鼎㨿嗚鳶城
240.0,294.0,253.0,294.0,253.0,351.0,240.0,351.0,時帝都
228.0,293.0,239.0,293.0,239.0,331.0,228.0,331.0,峯州
229.0,353.0,251.0,353.0,251.0,436.0,229.0,436.0,隋楊素
199.0,45.0,223.0,45.0,223.0,434.0,199.0,434.0,薦瓜州刺史長安劉方有將帥之畧隋帝詔以爲
166.0,45.0,192.0,45.0,192.0,437.0,166.0,437.0,交州道行軍縂管統二十七營來侵方軍令嚴肅
139.0,45.0,162.0,45.0,162.0,435.0,139.0,435.0,有犯必斬然性仁愛士卒有疾病者親臨撫養士
108.0,45.0,132.0,45.0,132.0,436.0,108.0,436.0,卒亦以此懷其德而畏其威至都隆嶺遇草賊擊
78.0,44.0,100.0,44.0,100.0,438.0,78.0,438.0,破之進軍臨帝營先諭以禍福帝惧請降北歸薨
46.0,46.0,70.0,46.0,70.0,353.0,46.0,353.0,民爲立祠于小鴉海口以對趙越王祠
16.0,62.0,41.0,62.0,41.0,434.0,16.0,434.0,史臣吳士連曰南北強弱各以其時當北方之
