252.0,33.0,274.0,33.0,274.0,412.0,252.0,412.0,以寺卿阮克文爲督同各奉命出鎮所至令行
219.0,31.0,246.0,31.0,246.0,413.0,219.0,413.0,禁止境内肅然嘉遠多稼山石隕十七丈餘
188.0,16.0,212.0,16.0,212.0,94.0,188.0,94.0,壬申四年
200.0,98.0,216.0,98.0,216.0,159.0,200.0,159.0,明崇五
188.0,96.0,199.0,96.0,199.0,143.0,188.0,143.0,年禎
190.0,162.0,212.0,162.0,212.0,414.0,190.0,414.0,春正月己亥追尊皇考簡輝帝
158.0,32.0,184.0,32.0,184.0,414.0,158.0,414.0,爲敬宗惠皇帝奉迎神主入太廟奉祀二月
127.0,34.0,150.0,34.0,150.0,412.0,127.0,412.0,加封太王哲王金冊及厚澤公銀冊羙字二
96.0,35.0,121.0,35.0,121.0,413.0,96.0,413.0,十一日巳時有雙虹赤白彎入日中一刻始散
65.0,36.0,91.0,36.0,91.0,414.0,65.0,414.0,遣禮部尚書少尉蘭郡公阮實等持節捧金
35.0,35.0,59.0,35.0,59.0,415.0,35.0,415.0,冊銀印拜左捷軍營太傅崇郡公鄭橋爲欽差
7.0,31.0,30.0,31.0,30.0,417.0,7.0,417.0,節制各處水步諸營兼總内外平章軍國重事
