253.0,58.0,276.0,58.0,276.0,430.0,253.0,430.0,冬十一月始開鄕試科取士十二月命登郡
226.0,56.0,249.0,56.0,249.0,406.0,226.0,406.0,公阮啓領兵畧定山西京北地方明年二月
235.0,409.0,247.0,409.0,247.0,426.0,235.0,426.0,還
223.0,409.0,234.0,409.0,234.0,426.0,223.0,426.0,京
199.0,40.0,219.0,40.0,219.0,119.0,199.0,119.0,壬寅三年
208.0,122.0,222.0,122.0,222.0,179.0,208.0,179.0,明萬曆
195.0,122.0,207.0,122.0,207.0,179.0,195.0,179.0,三十年
195.0,181.0,220.0,181.0,220.0,430.0,195.0,430.0,春二月會試天下士人取中格
166.0,55.0,191.0,55.0,191.0,432.0,166.0,432.0,阮登等十名及廷試上御敬天殿親策賜阮登
136.0,51.0,159.0,51.0,159.0,430.0,136.0,430.0,等二名進士出身阮珙等八名同進士出身
106.0,54.0,128.0,54.0,128.0,258.0,106.0,258.0,閏二月大同土将淳郡公
119.0,259.0,128.0,259.0,128.0,272.0,119.0,272.0,缺
108.0,259.0,117.0,259.0,117.0,272.0,108.0,272.0,名
106.0,273.0,129.0,273.0,129.0,431.0,106.0,431.0,來降三月天雨雹
76.0,54.0,100.0,54.0,100.0,431.0,76.0,431.0,夏四月俘獲僞惠武王檻送京師斬之是月
45.0,54.0,70.0,54.0,70.0,418.0,45.0,418.0,望月有食之秋八月平安王觀兵于草津
15.0,35.0,39.0,35.0,39.0,119.0,15.0,119.0,癸卯四年
28.0,122.0,41.0,122.0,41.0,194.0,28.0,194.0,明萬曆十
14.0,121.0,27.0,121.0,27.0,173.0,14.0,173.0,一年三
15.0,195.0,40.0,195.0,40.0,410.0,15.0,410.0,春三月月中有黒子三點
