254.0,13.0,274.0,13.0,274.0,112.0,254.0,112.0,己丑十二年
264.0,115.0,272.0,115.0,272.0,211.0,264.0,211.0,莫興治二年
251.0,116.0,263.0,116.0,263.0,211.0,251.0,211.0,正明萬曆十七
253.0,214.0,272.0,214.0,272.0,392.0,253.0,392.0,年月二日有大猿出于
227.0,29.0,249.0,29.0,249.0,192.0,227.0,192.0,永福白石村人󰱐之
195.0,30.0,221.0,30.0,221.0,393.0,195.0,393.0,是月十四日熒惑犯亢十五日月犯歳星年旱
167.0,30.0,192.0,30.0,192.0,151.0,167.0,151.0,米貴民多流散
137.0,30.0,160.0,30.0,160.0,356.0,137.0,356.0,五月十六日有雲氣在日上者如牛伏暈
109.0,29.0,135.0,29.0,135.0,231.0,109.0,231.0,六月七日酉時流星大作
80.0,30.0,104.0,30.0,104.0,391.0,80.0,391.0,七月十六日丑時月食在北方過半復圓水潦
52.0,29.0,74.0,29.0,74.0,392.0,52.0,392.0,冬十月節制鄭松親督大兵攻畧安康各縣會
22.0,28.0,46.0,28.0,46.0,393.0,22.0,393.0,試天下󰁮人賜黎汝弼梁寘等進士出身梁謙
