255.0,12.0,271.0,12.0,271.0,135.0,255.0,135.0,丁巳天祐元年
261.0,138.0,270.0,138.0,270.0,235.0,261.0,235.0,###
248.0,139.0,260.0,139.0,260.0,235.0,248.0,235.0,明嘉靖三十六年
250.0,236.0,270.0,236.0,270.0,402.0,250.0,402.0,莫以謙王敬典兼宗
224.0,30.0,245.0,30.0,245.0,134.0,224.0,134.0,人府宗人令
193.0,29.0,215.0,29.0,215.0,400.0,193.0,400.0,七月莫使敬典率兵侵清華至神符江宋山峩
163.0,31.0,185.0,31.0,185.0,399.0,163.0,399.0,山地方燒破浮橋太師諒國公鄭檢使清郡公守
134.0,29.0,157.0,29.0,157.0,402.0,134.0,402.0,峩山瑞郡公何壽祥守宋山各率精兵拒之莫
105.0,27.0,126.0,27.0,126.0,399.0,105.0,399.0,兵不䏻進太師親督兵象潜進安謨山脚直至
74.0,29.0,98.0,29.0,98.0,400.0,74.0,400.0,海口遇賊縱兵擊之再襲攻其後砲聲連響上
44.0,29.0,67.0,29.0,67.0,401.0,44.0,401.0,下夾攻太師使弘化人武陵侯突船衝擊遇莫
15.0,29.0,40.0,29.0,40.0,399.0,15.0,399.0,敬典船奮身跳過揮劎斬把𢂎人分爲两段墜
