249.0,28.0,272.0,28.0,272.0,414.0,249.0,414.0,者賞以銀錢或饒官役其寓藏停止以盗刼罪
218.0,29.0,242.0,29.0,242.0,415.0,218.0,415.0,?之或罪人在迯知情容養者按律論行十
186.0,29.0,211.0,29.0,211.0,416.0,186.0,416.0,二月以署衛事舒泰侯阮仕健爲參督工科都
158.0,30.0,181.0,30.0,181.0,416.0,158.0,416.0,給事中黎公朝爲禮科都給事中以其奉差開
127.0,28.0,151.0,28.0,151.0,177.0,127.0,177.0,例爲民所保故也
97.0,8.0,120.0,8.0,120.0,92.0,97.0,92.0,辛亥九年
109.0,91.0,122.0,91.0,122.0,153.0,109.0,153.0,清康熙
96.0,94.0,108.0,94.0,108.0,136.0,96.0,136.0,十年
96.0,154.0,120.0,154.0,120.0,412.0,96.0,412.0,春正月殿試賜劉名公進士及
65.0,27.0,89.0,27.0,89.0,417.0,65.0,417.0,第第一名韶仕琳進士及第第三名黎有名武
38.0,30.0,60.0,30.0,60.0,414.0,38.0,414.0,廷臨進士出身黎䧺稱等二十七名並同進士
8.0,26.0,31.0,26.0,31.0,415.0,8.0,415.0,出身二月命官閲選四鎮另兵補入隊伍時
