239.0,35.0,263.0,35.0,263.0,405.0,239.0,405.0,還留降将阮凱康鎮守以招集人民後莫氏用
209.0,32.0,231.0,32.0,231.0,383.0,209.0,383.0,計使土人詐降誘之凱康復叛歸莫莫氏車
218.0,386.0,231.0,386.0,231.0,406.0,218.0,406.0,裂
204.0,388.0,217.0,388.0,217.0,403.0,204.0,403.0,之
176.0,31.0,201.0,31.0,201.0,408.0,176.0,408.0,十月太師鄭檢入朝表奏詔勳靖公次子端郡公
145.0,34.0,171.0,34.0,171.0,407.0,145.0,407.0,阮黄使将兵鎮守順化處以防東寇與廣南鎮
117.0,34.0,142.0,34.0,142.0,72.0,117.0,72.0,郡公
128.0,75.0,141.0,75.0,141.0,94.0,128.0,94.0,缺
118.0,76.0,128.0,76.0,128.0,94.0,118.0,94.0,名
117.0,97.0,141.0,97.0,141.0,407.0,117.0,407.0,相爲救援凡地方事無大小及諸税額
87.0,34.0,110.0,34.0,110.0,200.0,87.0,200.0,一切委之歲其收納
58.0,10.0,81.0,10.0,81.0,96.0,58.0,96.0,己未二年
69.0,98.0,81.0,98.0,81.0,200.0,69.0,200.0,莫光寶六年
55.0,99.0,68.0,99.0,68.0,201.0,55.0,201.0,明嘉靖三十八年
55.0,202.0,78.0,202.0,78.0,407.0,55.0,407.0,春莫開會試科賜鄧時措
24.0,31.0,51.0,31.0,51.0,406.0,24.0,406.0,進士及第阮達善等四人進士出身阮忱等十
3.0,33.0,20.0,33.0,20.0,178.0,3.0,178.0,四人同進士出身
