381.0,8.0,410.0,8.0,410.0,202.0,381.0,202.0,怒臨清貝臨淄
386.0,229.0,418.0,229.0,418.0,498.0,386.0,498.0,恪饒󰜋𫳘或欺固𠰃
349.0,8.0,380.0,8.0,380.0,206.0,349.0,206.0,冲机声氣相尋
354.0,229.0,385.0,229.0,385.0,499.0,354.0,499.0,於低或固佳音庄󰑼
317.0,9.0,348.0,9.0,348.0,204.0,317.0,204.0,升堂払買𠳨查
322.0,232.0,353.0,232.0,353.0,499.0,322.0,499.0,户都固几吏𫅷䜹蓮
284.0,8.0,315.0,8.0,315.0,203.0,284.0,203.0,事尼㐌外𨑮年
289.0,230.0,320.0,230.0,320.0,500.0,289.0,500.0,碎它別󰘚別𠸜冷冷
254.0,10.0,282.0,10.0,282.0,201.0,254.0,201.0,秀妑共馬監生
257.0,230.0,288.0,230.0,288.0,498.0,257.0,498.0,𠫾摸𠊛於北京迻𧗱
222.0,9.0,252.0,9.0,252.0,204.0,222.0,204.0,翠翹才色埃皮
225.0,232.0,255.0,232.0,255.0,498.0,225.0,498.0,固芸弹吏覩芸文詩
191.0,8.0,220.0,8.0,220.0,203.0,191.0,203.0,坚貞𫽄沛肝皮
195.0,229.0,223.0,229.0,223.0,498.0,195.0,498.0,料命世󰀎沛𩢬世箕
157.0,15.0,189.0,15.0,189.0,204.0,157.0,204.0,風塵𠹾㐌𠵱痆
161.0,230.0,193.0,230.0,193.0,499.0,161.0,499.0,𦀊緣𡢐吏車𧗱束郎
126.0,11.0,154.0,11.0,154.0,204.0,126.0,204.0,沛𢬣𡞕奇負傍
130.0,227.0,161.0,227.0,161.0,497.0,130.0,497.0,扒𧗱無錫算塘披花
94.0,10.0,123.0,10.0,123.0,204.0,94.0,204.0,𢴑命娘沛遁𦋦
96.0,228.0,128.0,228.0,128.0,498.0,96.0,498.0,𫽄埋吏﨤󰜋茹萡箕
59.0,14.0,92.0,14.0,92.0,204.0,59.0,204.0,脱奔𧗱脱半𠫾
64.0,230.0,95.0,230.0,95.0,498.0,64.0,498.0,𩄲㵢䕯浽少之󰑼尼
27.0,10.0,57.0,10.0,57.0,204.0,27.0,204.0,俸󰠲吏﨤󰜋𠊛
30.0,230.0,62.0,230.0,62.0,497.0,30.0,497.0,欣𠊛智勇迎𡗶威灵
