246.0,31.0,274.0,31.0,274.0,190.0,246.0,190.0,林學士奉旨宗鷟
260.0,191.0,273.0,191.0,273.0,241.0,260.0,241.0,演州士
247.0,191.0,259.0,191.0,259.0,226.0,247.0,226.0,城人
245.0,243.0,270.0,243.0,270.0,414.0,245.0,414.0,年少登科頗有才名
213.0,32.0,240.0,32.0,240.0,414.0,213.0,414.0,初未甚顯適遇元宵有道人黎法官者為張燈
184.0,31.0,210.0,31.0,210.0,414.0,184.0,414.0,設席延文客為歡宗鷟受簡請題席上賦詩百
152.0,28.0,179.0,28.0,179.0,413.0,152.0,413.0,篇眾皆環視歎服自是名震京師以文學為時
122.0,29.0,148.0,29.0,148.0,413.0,122.0,413.0,所重而詩酒無虚日初為安撫有侵於民事發
90.0,28.0,117.0,28.0,117.0,413.0,90.0,413.0,藝宗恠問之拜謝曰一子受皇恩全家食天祿
59.0,28.0,86.0,28.0,86.0,412.0,59.0,412.0,帝原之累遷至翰林學士奉旨兼審刑院使年
34.0,29.0,57.0,29.0,57.0,181.0,34.0,181.0,八十餘壽終于家
6.0,10.0,28.0,10.0,28.0,112.0,6.0,112.0,丁卯十一年
15.0,115.0,29.0,115.0,29.0,175.0,15.0,175.0,明洪武
3.0,118.0,14.0,118.0,14.0,177.0,3.0,177.0,二十年
4.0,178.0,26.0,178.0,26.0,410.0,4.0,410.0,春二月上皇自葆和宫還京
