253.0,13.0,276.0,13.0,276.0,91.0,253.0,91.0,丁丑六年
265.0,92.0,279.0,92.0,279.0,151.0,265.0,151.0,宋紹聖
251.0,94.0,264.0,94.0,264.0,132.0,251.0,132.0,四年
252.0,153.0,276.0,153.0,276.0,408.0,252.0,408.0,春正月詔檢定諸例倣依故典
223.0,12.0,246.0,12.0,246.0,408.0,223.0,408.0,秋八月星晝見時天下豊登太后多興造佛寺
193.0,12.0,216.0,12.0,216.0,90.0,193.0,90.0,戊寅七年
205.0,92.0,219.0,92.0,219.0,149.0,205.0,149.0,宋元符
191.0,94.0,204.0,94.0,204.0,135.0,191.0,135.0,元年
194.0,154.0,217.0,154.0,217.0,342.0,194.0,342.0,秋八月地震彗星見
162.0,13.0,186.0,13.0,186.0,90.0,162.0,90.0,己卯八年
174.0,91.0,188.0,91.0,188.0,151.0,174.0,151.0,宋元符
160.0,95.0,173.0,95.0,173.0,135.0,160.0,135.0,二年
162.0,154.0,186.0,154.0,186.0,262.0,162.0,262.0,神龍降于梅
132.0,13.0,155.0,13.0,155.0,89.0,132.0,89.0,庚辰九年
144.0,90.0,158.0,90.0,158.0,150.0,144.0,150.0,宋元符
130.0,93.0,143.0,93.0,143.0,135.0,130.0,135.0,三年
132.0,152.0,155.0,152.0,155.0,282.0,132.0,282.0,冬十二月大疫
101.0,12.0,125.0,12.0,125.0,133.0,101.0,133.0,辛巳龍符元年
113.0,134.0,126.0,134.0,126.0,236.0,113.0,236.0,宋徽宗佶建
99.0,134.0,110.0,134.0,110.0,236.0,99.0,236.0,中靖國元年
99.0,238.0,124.0,238.0,124.0,407.0,99.0,407.0,春正月改元以太尉
69.0,12.0,92.0,12.0,92.0,407.0,69.0,407.0,李常傑兼内侍判首都押衙行殿内外都知事
39.0,12.0,62.0,12.0,62.0,94.0,39.0,94.0,修延祐寺
12.0,13.0,34.0,13.0,34.0,89.0,12.0,89.0,壬午二年
24.0,92.0,36.0,92.0,36.0,149.0,24.0,149.0,宋崇寧
10.0,92.0,23.0,92.0,23.0,133.0,10.0,133.0,元年
8.0,150.0,34.0,150.0,34.0,405.0,8.0,405.0,春正月立春日瑞雪降二月
