254.0,15.0,277.0,15.0,277.0,402.0,254.0,402.0,恐未克堪如俟其壮奈朕年衰何時有内人抱龍
226.0,13.0,252.0,13.0,252.0,400.0,226.0,400.0,󰥤出見帝戴巾哭請戴之帝未及勒哭愈甚帝乃
197.0,13.0,222.0,13.0,222.0,398.0,197.0,398.0,脱而加之龍󰥤大笑帝益奇之建儲之意遂决
168.0,13.0,192.0,13.0,192.0,318.0,168.0,318.0,冬十一月地震十二月彗星見南方
139.0,13.0,163.0,13.0,163.0,177.0,139.0,177.0,乙未天感至寳二年
150.0,178.0,163.0,178.0,163.0,234.0,150.0,234.0,宋淳二
137.0,179.0,148.0,179.0,148.0,217.0,137.0,217.0,年熙
137.0,235.0,161.0,235.0,161.0,401.0,137.0,401.0,春正月󰀋龍󰥤爲皇
109.0,12.0,135.0,12.0,135.0,401.0,109.0,401.0,太子居東宫拜蘇憲誠入内檢校太傅平章軍國
78.0,12.0,105.0,12.0,105.0,400.0,78.0,400.0,重事王爵輔翼東宫夏四月帝弗豫力疾命蘇
48.0,11.0,73.0,11.0,73.0,398.0,48.0,398.0,憲誠抱太子攝政事秋七月乙巳帝崩于瑞光
20.0,11.0,45.0,11.0,45.0,398.0,20.0,398.0,殿先是帝疾大漸皇后復請立龍昶帝曰爲人子
