256.0,31.0,283.0,31.0,283.0,407.0,256.0,407.0,行樞𡧸院事范巨論領神策軍討宣光鎮紅衣
229.0,30.0,254.0,30.0,254.0,250.0,229.0,250.0,草㓂陣𨺻死之贈左僕射
240.0,252.0,255.0,252.0,255.0,312.0,240.0,312.0,巨論唐
227.0,252.0,239.0,252.0,239.0,306.0,227.0,306.0,以安縣
227.0,314.0,251.0,314.0,251.0,405.0,227.0,405.0,人行遣杜世
196.0,30.0,224.0,30.0,224.0,409.0,196.0,409.0,滿代領宣光經畧使冬十一月季犛逼帝徒
165.0,31.0,192.0,31.0,192.0,407.0,165.0,407.0,都清化府帝先幸安生謁諸陵與之俱至大吏
135.0,32.0,163.0,32.0,163.0,405.0,135.0,405.0,鄕行在號葆清宫宫人陳玉肌陳玉臉𡧸言於
104.0,29.0,133.0,29.0,133.0,405.0,104.0,405.0,帝以為迁都必有簒奪之事季犛聞之以廟令
73.0,29.0,103.0,29.0,103.0,406.0,73.0,406.0,黎合右𨻫父道梁蓊與同謀併殺之命行遣
44.0,31.0,72.0,31.0,72.0,407.0,44.0,407.0,同知大宗正寺梁元彪撤瑞璋大安諸宫殿甎
14.0,32.0,42.0,32.0,42.0,406.0,14.0,406.0,瓦大材悉付慈廉南策等州運赴新都遭風沉
