243.0,102.0,268.0,102.0,268.0,435.0,243.0,435.0,黄龍見于帝舟帝獨自負及至破之擒其
216.0,102.0,239.0,102.0,239.0,430.0,216.0,430.0,將而還十九年春三月丙申朔帝以所御
186.0,102.0,211.0,102.0,211.0,429.0,186.0,429.0,衣賜南帝觀道士陳慧隆是夜光徹觀内
159.0,100.0,183.0,100.0,183.0,430.0,159.0,430.0,慧隆驚起視之乃黄龍見于衣架也此皆
131.0,101.0,153.0,101.0,153.0,429.0,131.0,429.0,天之所命至是並符之其禀性仁哲頴悞
101.0,101.0,126.0,101.0,126.0,434.0,101.0,434.0,通文武大畧至於禮樂射御書數等藝無
74.0,100.0,96.0,100.0,96.0,183.0,74.0,183.0,不精諳云
47.0,42.0,68.0,42.0,68.0,162.0,47.0,162.0,己巳天成二年
58.0,165.0,72.0,165.0,72.0,222.0,58.0,222.0,宋天聖
44.0,166.0,55.0,166.0,55.0,205.0,44.0,205.0,七年
43.0,225.0,67.0,225.0,67.0,432.0,43.0,432.0,春二月壬午慶成太祖廟
12.0,43.0,40.0,43.0,40.0,430.0,12.0,430.0,三月七日以平陽公主嫁諒州牧申紹泰愛
