255.0,39.0,279.0,39.0,279.0,248.0,255.0,248.0,萬餘頂至是工畢慶成也
223.0,40.0,247.0,40.0,247.0,124.0,223.0,124.0,辛巳三年
235.0,126.0,249.0,126.0,249.0,187.0,235.0,187.0,宋慶曆
220.0,128.0,234.0,128.0,234.0,169.0,220.0,169.0,元年
224.0,188.0,248.0,188.0,248.0,441.0,224.0,441.0,春二月有白雀集于禁庭夏
193.0,41.0,217.0,41.0,217.0,441.0,193.0,441.0,五月置宫女皆品皇后妃嬪十三御女十八樂妓
161.0,45.0,186.0,45.0,186.0,441.0,161.0,441.0,一百有餘六月殿前指揮使丁禄馮律謀反詔
129.0,41.0,159.0,41.0,159.0,441.0,129.0,441.0,捕禄律及其黨下吏治開皇王聽斷禄律並伏誅
100.0,43.0,126.0,43.0,126.0,439.0,100.0,439.0,秋九月帝幸哥來捕象又幸哥覽還京師冬
69.0,43.0,95.0,43.0,95.0,441.0,69.0,441.0,十月帝幸僊逰山觀起慈氏天福院及還詔𭛁銅
40.0,42.0,65.0,42.0,65.0,442.0,40.0,442.0,七十五百六十斤鑄彌勒佛海清功德二菩薩及
11.0,43.0,34.0,43.0,34.0,442.0,11.0,442.0,鍾置于其院十一月詔威明侯日光知乂安州
