236.0,45.0,263.0,45.0,263.0,433.0,236.0,433.0,詔管造宫室務從樸素但以宗室散官供役不
205.0,45.0,231.0,45.0,231.0,434.0,205.0,434.0,擾於民秋八月遣黎季犛徃乂安綏輯人民撫
178.0,46.0,202.0,46.0,202.0,436.0,178.0,436.0,安邊境九月加封黎季犛忠宣國上侯冬十
148.0,45.0,173.0,45.0,173.0,437.0,148.0,437.0,月以修史潘義為禮部郎中定國朝通制及諸禮
117.0,45.0,141.0,45.0,141.0,436.0,117.0,436.0,儀令有爵命者供報定為帳籍民偽滋甚以無為
86.0,44.0,112.0,44.0,112.0,437.0,86.0,437.0,有者多矣十二月追封皇太子親生母充媛黎
58.0,45.0,82.0,45.0,82.0,166.0,58.0,166.0,氏為光憲宸妃
30.0,46.0,50.0,46.0,50.0,125.0,30.0,125.0,壬子三年
40.0,128.0,54.0,128.0,54.0,183.0,40.0,183.0,明洪武
27.0,127.0,39.0,127.0,39.0,167.0,27.0,167.0,五年
27.0,184.0,51.0,184.0,51.0,430.0,27.0,430.0,春正月考文武官功績夏四
1.0,43.0,24.0,43.0,24.0,436.0,1.0,436.0,月以杜子平為行遣參謀軍事五月以阮然兼
