263.0,9.0,288.0,9.0,288.0,262.0,263.0,262.0,失僧所在及得天下故有此命
236.0,30.0,261.0,30.0,261.0,406.0,236.0,406.0,史臣吳士連曰陳太宗此事與李太祖之萬行
203.0,31.0,230.0,31.0,230.0,407.0,203.0,407.0,事?李陳崇佛之權與也夫有識者凣事皆先
173.0,30.0,199.0,30.0,199.0,154.0,173.0,154.0,見奚足為異哉
140.0,12.0,164.0,12.0,164.0,93.0,140.0,93.0,壬辰八年
154.0,95.0,169.0,95.0,169.0,258.0,154.0,258.0,七月以後天應政平
138.0,98.0,153.0,98.0,153.0,259.0,138.0,259.0,元年宋紹定五年
144.0,260.0,169.0,260.0,169.0,408.0,144.0,408.0,春正月初定朝儀
109.0,11.0,136.0,11.0,136.0,406.0,109.0,406.0,封上皇子婆列為懷德王初上皇微時娶婆列村
81.0,10.0,101.0,10.0,101.0,30.0,81.0,30.0,女
93.0,31.0,107.0,31.0,107.0,69.0,93.0,69.0,在西
76.0,31.0,90.0,31.0,90.0,68.0,76.0,68.0,真縣
79.0,70.0,106.0,70.0,106.0,409.0,79.0,409.0,有娠而見踈及生婆列上皇不之認年長
48.0,11.0,76.0,11.0,76.0,405.0,48.0,405.0,魁梧善武藝願為交跌隊一日與隊人擊毬其人
19.0,11.0,46.0,11.0,46.0,409.0,19.0,409.0,交跌扼婆列喉氣幾絶上皇厲聲曰是我子也其
