256.0,13.0,276.0,13.0,276.0,174.0,256.0,174.0,宫羅順州献白象
229.0,12.0,250.0,12.0,250.0,92.0,229.0,92.0,壬寅四年
238.0,93.0,252.0,93.0,252.0,155.0,238.0,155.0,宋嘉祐
225.0,95.0,237.0,95.0,237.0,136.0,225.0,136.0,七年
228.0,156.0,251.0,156.0,251.0,364.0,228.0,364.0,春嘉林郡献?眸三足龜
199.0,12.0,223.0,12.0,223.0,95.0,199.0,95.0,癸卯五年
209.0,96.0,223.0,96.0,223.0,154.0,209.0,154.0,宋嘉祐
196.0,97.0,208.0,97.0,208.0,137.0,196.0,137.0,八年
197.0,155.0,222.0,155.0,222.0,410.0,197.0,410.0,時帝春秋鼎盛行年四十未有
168.0,11.0,191.0,11.0,191.0,411.0,168.0,411.0,嗣命祇候内人阮󱖮求嗣于聖主寺其後倚蘭夫
138.0,11.0,162.0,11.0,162.0,262.0,138.0,262.0,人有娠生皇子乾德是爲仁宗
150.0,264.0,165.0,264.0,165.0,407.0,150.0,407.0,世傳帝禱祝祈嗣
135.0,265.0,149.0,265.0,149.0,408.0,135.0,408.0,未驗因遍遊寺觀
121.0,13.0,134.0,13.0,134.0,406.0,121.0,406.0,車駕所至南女奔走瞻望不暇惟一女󰇼桑倚立
106.0,12.0,120.0,12.0,120.0,410.0,106.0,410.0,蘭草中帝望見召入宫得幸命爲倚蘭夫人欲得
90.0,12.0,105.0,12.0,105.0,408.0,90.0,408.0,男女命󱖮賫香供禱于聖主寺僧教󱖮以投台托
75.0,12.0,89.0,12.0,89.0,411.0,75.0,411.0,化之術󱖮從之事覺斬󱖮于寺門前後人日其處
60.0,12.0,72.0,12.0,72.0,23.0,60.0,23.0,日
60.0,36.0,74.0,36.0,74.0,217.0,60.0,217.0,󱖮原寺在慈廉縣驛望
46.0,13.0,59.0,13.0,59.0,217.0,46.0,217.0,社󱖮原在寺門?西今存
19.0,12.0,40.0,12.0,40.0,94.0,19.0,94.0,甲辰六年
30.0,95.0,42.0,95.0,42.0,178.0,30.0,178.0,宋英宗曙
16.0,98.0,29.0,98.0,29.0,177.0,16.0,177.0,治平元年
18.0,180.0,40.0,180.0,40.0,409.0,18.0,409.0,春正月遣使如宋夏四月
