246.0,47.0,272.0,47.0,272.0,410.0,246.0,410.0,侯之言矣夫以諸葛之賢且世代未甚遠其
216.0,48.0,243.0,48.0,243.0,408.0,216.0,408.0,稱昭烈為帝室之胃𡸈無所㨿而𮢶空言之
186.0,46.0,211.0,46.0,211.0,306.0,186.0,306.0,哉朱子已從其説夫復奚疑哉
154.0,27.0,178.0,27.0,178.0,407.0,154.0,407.0,胡季犛廢帝為保寕大王以帝外孫故不弑
124.0,29.0,150.0,29.0,150.0,369.0,124.0,369.0,三江路献黑鳥朱觜名暎鳥能説成人語
136.0,371.0,147.0,371.0,147.0,406.0,136.0,406.0,###
123.0,372.0,135.0,372.0,135.0,409.0,123.0,409.0,###
107.0,28.0,121.0,28.0,121.0,322.0,107.0,322.0,得一鳥卵混寄鷄卵中及生長嘗隨
93.0,29.0,106.0,29.0,106.0,300.0,93.0,300.0,婦養猪效喚猪声漸成?人語者
96.0,327.0,119.0,327.0,119.0,405.0,96.0,405.0,城内人
63.0,28.0,88.0,28.0,88.0,411.0,63.0,411.0,献白鳥季犛遣三舘屬官祗候内人内寝學
34.0,28.0,58.0,28.0,58.0,410.0,34.0,410.0,生分行各路潜訪官吏得失民間利病以為黜
6.0,27.0,30.0,27.0,30.0,412.0,6.0,412.0,陟永為定式自此輙易守令秋八月季犛試
