243.0,30.0,269.0,30.0,269.0,414.0,243.0,414.0,為國公共圖恢復明人疑土官右參議裴伯
216.0,29.0,238.0,29.0,238.0,223.0,216.0,223.0,耆𢙇異捕送金陵伯耆
225.0,227.0,239.0,227.0,239.0,283.0,225.0,283.0,下洪扶
211.0,225.0,224.0,225.0,224.0,264.0,211.0,264.0,内人
212.0,285.0,237.0,285.0,237.0,414.0,212.0,414.0,本陳渴真黨稱
182.0,30.0,207.0,30.0,207.0,412.0,182.0,412.0,南朝忠義臣出亡明國會見僞陳王添平先到
151.0,30.0,176.0,30.0,176.0,411.0,151.0,411.0,明人問識否伯耆以不知對及明送添平還國
120.0,29.0,145.0,29.0,145.0,410.0,120.0,410.0,問合用幾多人添平曰不過數千到彼則人自
89.0,29.0,114.0,29.0,114.0,408.0,89.0,408.0,服伯耆曰不可明帝怒廢伯耆陝西甘肅安置
56.0,30.0,83.0,30.0,83.0,411.0,56.0,411.0,及添平敗召伯耆還勑賜諄諄以立陳氏伯耆
28.0,28.0,53.0,28.0,53.0,412.0,28.0,412.0,當作輔臣爲言使從軍以授是官伯耆不預同
1.0,27.0,25.0,27.0,25.0,412.0,1.0,412.0,僚衙門但家居横驛多𠬧舊官之失所者時東
