253.0,32.0,275.0,32.0,275.0,397.0,253.0,397.0,事例拘之則多行迯巤及至蒐捕轉爲盗賊之
224.0,32.0,248.0,32.0,248.0,399.0,224.0,399.0,資乞詔雲南終身充吏轉入各衙門辨事明帝
195.0,32.0,219.0,32.0,219.0,398.0,195.0,398.0,從之帝籍丁壮繕噐械嚴部伍僃粮糗直趨
165.0,32.0,191.0,32.0,191.0,216.0,165.0,216.0,乂安道經葵州蒲獵山
177.0,218.0,191.0,218.0,191.0,276.0,177.0,276.0,一作蒲
162.0,217.0,176.0,217.0,176.0,255.0,162.0,255.0,㨿處
166.0,278.0,190.0,278.0,190.0,398.0,166.0,398.0,遇明指揮同知
136.0,33.0,159.0,33.0,159.0,398.0,136.0,398.0,師祐及土官茶麟州知府琴彭領眾五千邀其
108.0,32.0,130.0,32.0,130.0,397.0,108.0,397.0,前又有明將陳智李安方政葵福引兵継至逼
77.0,33.0,102.0,33.0,102.0,397.0,77.0,397.0,其後日将暮帝乃於林間伏兵象方政等至縱
46.0,33.0,72.0,33.0,72.0,398.0,46.0,398.0,兵擊之明人大潰斬都司陳忠及士卒二千餘
17.0,34.0,40.0,34.0,40.0,400.0,17.0,400.0,級獲馬百餘疋明眾退走明日行至茶麟州鄭
