238.0,55.0,261.0,55.0,261.0,428.0,238.0,428.0,延富閣賞花亭玉花階金蓮池明月橋及御厨
209.0,54.0,233.0,54.0,233.0,429.0,209.0,429.0,大葉船宫内大葉船太傅李俞都上章乞致仕
179.0,54.0,203.0,54.0,203.0,429.0,179.0,429.0,加太師錫金歸田里建孔子廟是歲大饑米
152.0,56.0,174.0,56.0,174.0,172.0,152.0,172.0,一升直七十錢
123.0,54.0,144.0,54.0,144.0,152.0,123.0,152.0,丁丑十八年
132.0,153.0,144.0,153.0,144.0,206.0,132.0,206.0,宋紹興
121.0,154.0,131.0,154.0,131.0,208.0,121.0,208.0,二十七年
123.0,210.0,143.0,210.0,143.0,290.0,123.0,290.0,詔定律令
93.0,52.0,115.0,52.0,115.0,150.0,93.0,150.0,戊寅十九年
105.0,151.0,116.0,151.0,116.0,206.0,105.0,206.0,宋紹興
91.0,153.0,104.0,153.0,104.0,203.0,91.0,203.0,二十八年
91.0,208.0,116.0,208.0,116.0,428.0,91.0,428.0,春二月阮國使宋回上言臣
64.0,52.0,87.0,52.0,87.0,427.0,64.0,427.0,到宋國見庭中有銅匭以受四方章奏臣請倣
37.0,53.0,58.0,53.0,58.0,428.0,37.0,428.0,而行之以達下情帝從之置匭于庭令有言事
10.0,53.0,31.0,53.0,31.0,428.0,10.0,428.0,裁書投其中時有暗投匿名書言英武作亂搜之
