251.0,67.0,274.0,67.0,274.0,435.0,251.0,435.0,衣服命行遣阮廌𭁈鹵簿司監梁登督作鵉
224.0,64.0,244.0,64.0,244.0,433.0,224.0,433.0,駕樂噐教習樂舞十三日明遣正使兵部尙
194.0,65.0,217.0,65.0,217.0,436.0,194.0,436.0,書李郁副使通政司有通政李亨等賫詔勑金
165.0,68.0,188.0,68.0,188.0,250.0,165.0,250.0,印來封帝為安南國王
177.0,254.0,190.0,254.0,190.0,371.0,177.0,371.0,印重百两紉象
162.0,253.0,176.0,253.0,176.0,369.0,162.0,369.0,駱駝以金為之
165.0,373.0,188.0,373.0,188.0,434.0,165.0,434.0,及郁等
137.0,70.0,157.0,70.0,157.0,434.0,137.0,434.0,回帝以贐禮厚賜之郁等辝不受十七日以
107.0,68.0,129.0,68.0,129.0,434.0,107.0,434.0,雄捷軍管領蔡士明為正使同知審刑院事何
77.0,67.0,99.0,67.0,99.0,432.0,77.0,432.0,甫右刑院大夫阮日昇等為副使如明謝恩
48.0,67.0,71.0,67.0,71.0,433.0,48.0,433.0,奏告太廟以明國來封故也賜武官戴高山
17.0,68.0,39.0,68.0,39.0,431.0,17.0,431.0,巾初武官戴折衝巾至是許戴高山巾𭁈文官
