239.0,65.0,263.0,65.0,263.0,437.0,239.0,437.0,密使内人阮廷科徃體察諸叔父兄弟凡二十
209.0,68.0,233.0,68.0,233.0,434.0,209.0,434.0,六王而荆王以叔父迯遁不知所之獨𥳑脩公
179.0,65.0,203.0,65.0,203.0,434.0,179.0,434.0,以叔伯之子繋獄得脱由是人人自危益思作
148.0,64.0,173.0,64.0,173.0,438.0,148.0,438.0,乱命都督保禄伯黎子雲武耿等徃經理廣
119.0,64.0,142.0,64.0,142.0,437.0,119.0,437.0,南地方先是洪德元年聖宗親征占城得茶遂
89.0,63.0,112.0,63.0,112.0,436.0,89.0,436.0,妻子㱕于本國置居寶慶門外幾三十年至景
59.0,62.0,82.0,62.0,82.0,434.0,59.0,434.0,統年間子茶福盗其父茶遂骸骨迯㱕其國留
30.0,67.0,55.0,67.0,55.0,189.0,30.0,189.0,一親姊於兵燹
39.0,190.0,54.0,190.0,54.0,273.0,39.0,273.0,先上声野
28.0,191.0,38.0,191.0,38.0,248.0,28.0,248.0,火也時
30.0,274.0,52.0,274.0,52.0,435.0,30.0,435.0,始亡至是諸勢家功
2.0,62.0,25.0,62.0,25.0,435.0,2.0,435.0,臣占奴居田庄亦迯回國武耿驛奏言作乱者
