264.0,30.0,285.0,30.0,285.0,92.0,264.0,92.0,威穆帝
273.0,95.0,286.0,95.0,286.0,408.0,273.0,408.0,諱濬又諱諠憲宗第二子肅宗之󰱃兄
260.0,96.0,272.0,96.0,272.0,409.0,260.0,409.0,也在位五年壽二十二歳爲簡脩公潆
244.0,53.0,259.0,53.0,259.0,408.0,244.0,408.0,所逐尋遇害塟安陵帝嗜酒好殺荒色立威
228.0,53.0,243.0,53.0,243.0,408.0,228.0,408.0,屠戮宗室幽殺祖母外戚縱横百姓怨怒時
216.0,53.0,227.0,53.0,227.0,134.0,216.0,134.0,稱鬼王徵
201.0,51.0,215.0,51.0,215.0,114.0,201.0,114.0,見矣亂
167.0,50.0,193.0,50.0,193.0,410.0,167.0,410.0,其母昭仁皇太后阮氏諱瑾東岸扶軫人也
136.0,50.0,163.0,50.0,163.0,412.0,136.0,412.0,少孤貧自賣𭁈奉天人其家有罪没入官婢
105.0,51.0,131.0,51.0,131.0,412.0,105.0,412.0,以故得入侍𬋩寕皇后憲宗爲太子時見有
75.0,50.0,100.0,50.0,100.0,410.0,75.0,410.0,羙姿悅之納以爲妃以洪德十九年五月五
45.0,52.0,67.0,52.0,67.0,410.0,45.0,410.0,日子時而生帝泰貞元年肅宗崩無嗣󰱃母
13.0,50.0,38.0,50.0,38.0,408.0,13.0,408.0,敬妃阮氏於禁中定謀立之遂即皇帝位大
