240.0,64.0,262.0,64.0,262.0,213.0,240.0,213.0,黎𡺄為户部尚書
210.0,45.0,232.0,45.0,232.0,126.0,210.0,126.0,戊寅三年
222.0,129.0,236.0,129.0,236.0,187.0,222.0,187.0,明正德
207.0,128.0,221.0,128.0,221.0,188.0,207.0,188.0,十三年
209.0,189.0,232.0,189.0,232.0,395.0,209.0,395.0,春會試天下󰁮人取鄧乙
222.0,399.0,236.0,399.0,236.0,435.0,222.0,435.0,御天
207.0,400.0,221.0,400.0,221.0,438.0,207.0,438.0,縣海
191.0,65.0,204.0,65.0,204.0,142.0,191.0,142.0,湖人廷試
175.0,66.0,190.0,66.0,190.0,144.0,175.0,144.0,進士出身
179.0,147.0,201.0,147.0,201.0,437.0,179.0,437.0,等十七人及廷試問以知人安民賜
150.0,65.0,171.0,65.0,171.0,439.0,150.0,439.0,吳勉紹阮敏篤劉啓顓三名第二甲進士及第
118.0,63.0,141.0,63.0,141.0,439.0,118.0,439.0,賴金榜等六名第二甲進士出身阮度戥八名
88.0,62.0,111.0,62.0,111.0,233.0,88.0,233.0,第三甲同進士出身
55.0,83.0,80.0,83.0,80.0,435.0,55.0,435.0,按阮文泰記云臣謹按前朝自大寶三年壬
28.0,84.0,50.0,84.0,50.0,437.0,28.0,437.0,戌開科或六年一󰁮或五年一舉未有定例
3.0,85.0,22.0,85.0,22.0,436.0,3.0,436.0,至光順賜年癸未科以來始三年一科𭁈明
