244.0,37.0,273.0,37.0,273.0,411.0,244.0,411.0,黎磊卒贈保正功臣輔國上将軍入内中書令
214.0,34.0,240.0,34.0,240.0,411.0,214.0,411.0,鄕侯謚忠簡命管領黎柄内密院同知潘寧
185.0,35.0,209.0,35.0,209.0,412.0,185.0,412.0,御前學士局阮天錫黎吉甫等從郭濟如明謝
154.0,36.0,178.0,36.0,178.0,224.0,154.0,224.0,吊祭爪哇一人八諦
167.0,230.0,181.0,230.0,181.0,262.0,167.0,262.0,一作
152.0,227.0,166.0,227.0,166.0,263.0,152.0,263.0,先孫
156.0,264.0,180.0,264.0,180.0,409.0,156.0,409.0,等進土物有𣐙香
123.0,34.0,150.0,34.0,150.0,408.0,123.0,408.0,数株何為屋柱籃山殿火氷凍山木死
94.0,37.0,120.0,37.0,120.0,411.0,94.0,411.0,二十二日帝誕生日也以為繼天聖壽節尋改
64.0,34.0,91.0,34.0,91.0,408.0,64.0,408.0,萬壽聖節蠲田租及人丁税遣封大司徒
34.0,33.0,57.0,33.0,57.0,409.0,34.0,409.0,黎察二代内密院何德政徒本道属丁范思
6.0,34.0,28.0,34.0,28.0,409.0,6.0,409.0,明貶一資德政為行人如明告哀𭁈明人圍棊
