256.0,33.0,278.0,33.0,278.0,407.0,256.0,407.0,冬十一月二十日以杜岳為吏部尚書兼東閣
225.0,32.0,253.0,32.0,253.0,407.0,225.0,407.0,大𭓇士入侍經筵閏十二月誅賊臣黎廣度
197.0,32.0,223.0,32.0,223.0,344.0,197.0,344.0,先是廣度降于陳暠至是鎮将何𢒎鶽
208.0,347.0,220.0,347.0,220.0,364.0,208.0,364.0,音
194.0,348.0,207.0,348.0,207.0,367.0,194.0,367.0,準
196.0,369.0,216.0,369.0,216.0,408.0,196.0,408.0,阮魯
165.0,30.0,193.0,30.0,193.0,405.0,165.0,405.0,等捉得解送京師莫登庸上奏請誅之其畧曰
133.0,38.0,161.0,38.0,161.0,405.0,133.0,405.0,三綱五常扶植天地之棟幹奠安生民之柱石
104.0,32.0,130.0,32.0,130.0,403.0,104.0,403.0,國而無此則中夏而夷狄人而無此則衣裳而
75.0,32.0,102.0,32.0,102.0,404.0,75.0,404.0,禽犢自古及今未有舍此而䏻立於覆載之間
45.0,33.0,69.0,33.0,69.0,405.0,45.0,405.0,也今黎廣度帝祖父之餘蔭蒙朝廷之厚恩践
13.0,28.0,38.0,28.0,38.0,404.0,13.0,404.0,歷四朝列位台鼎因循一節殆甚窺窬要君則
