257.0,11.0,282.0,11.0,282.0,412.0,257.0,412.0,及羣臣降服拜謝於承天殿旨揮府縣路鎮社
225.0,10.0,251.0,10.0,251.0,415.0,225.0,415.0,官等今後農務宜勸課軍民各勤生業以足衣食
192.0,11.0,218.0,11.0,218.0,414.0,192.0,414.0,不得棄本遂末并托以販賣技術游足游手其有
161.0,11.0,185.0,11.0,185.0,415.0,161.0,415.0,田土者不勤耕種該管官司捉程論罪秋七月
131.0,10.0,156.0,10.0,156.0,413.0,131.0,413.0,十一日地震旨揮府路各處寺觀係無元額不
99.0,11.0,124.0,11.0,124.0,413.0,99.0,413.0,得𢫔造禁尊卑呼稱不得妄僣勑諭賴部官
69.0,11.0,93.0,11.0,93.0,414.0,69.0,414.0,阮如堵阮善等去年汝受杜不没属托尔奏乞爲
39.0,11.0,64.0,11.0,64.0,416.0,39.0,416.0,北平衛總知朝議諠騰尔乃奏乞不没以總兵衛
9.0,11.0,32.0,11.0,32.0,393.0,9.0,393.0,致事其爲奸太甚八月初一日皇長子鏳生
25.0,397.0,38.0,397.0,38.0,415.0,25.0,415.0,後
12.0,397.0,23.0,397.0,23.0,414.0,12.0,414.0,為
