263.0,16.0,288.0,16.0,288.0,414.0,263.0,414.0,雜役若某官不能用心教戒練習士卒敢有雜擾
237.0,17.0,261.0,17.0,261.0,96.0,237.0,96.0,以貶罷論
208.0,15.0,232.0,15.0,232.0,97.0,208.0,97.0,丙戌七年
216.0,98.0,232.0,98.0,232.0,154.0,216.0,154.0,明成化
203.0,101.0,215.0,101.0,215.0,138.0,203.0,138.0,二年
204.0,156.0,229.0,156.0,229.0,411.0,204.0,411.0,春正月追徵賦税二月八日
171.0,14.0,197.0,14.0,197.0,413.0,171.0,413.0,勑旨内外各衛門官員坐事咱該管追取前給勑
143.0,15.0,167.0,15.0,167.0,414.0,143.0,414.0,命収回本科収照黎仁噲奏凡所降之聀自罷至
110.0,15.0,135.0,15.0,135.0,412.0,110.0,412.0,徒流死罪宜盡追收前所給勑命帝從之置宣
79.0,14.0,104.0,14.0,104.0,412.0,79.0,412.0,政使司參政參議主事推官以范文顯為欽刑院
49.0,14.0,75.0,14.0,75.0,413.0,49.0,413.0,尚書阮時達為順化宣政使司宣正使阮文質為
17.0,14.0,42.0,14.0,42.0,412.0,17.0,412.0,乂安宣正使司參政黎仁噲為司兵院入内少保
